Time,VAV_1:DesPer 1:Des Heat Mass Flow [kg/s],VAV_1:DesPer 1:Des Heat Cap [W],VAV_1:DesPer 1:Des Cool Mass Flow [kg/s],VAV_1:DesPer 1:Des Sens Cool Cap [W],VAV_1:DesPer 1:Des Tot Cool Cap [W],VAV_1:DesPer 2:Des Heat Mass Flow [kg/s],VAV_1:DesPer 2:Des Heat Cap [W],VAV_1:DesPer 2:Des Cool Mass Flow [kg/s],VAV_1:DesPer 2:Des Sens Cool Cap [W],VAV_1:DesPer 2:Des Tot Cool Cap [W],VAV_2:DesPer 1:Des Heat Mass Flow [kg/s],VAV_2:DesPer 1:Des Heat Cap [W],VAV_2:DesPer 1:Des Cool Mass Flow [kg/s],VAV_2:DesPer 1:Des Sens Cool Cap [W],VAV_2:DesPer 1:Des Tot Cool Cap [W],VAV_2:DesPer 2:Des Heat Mass Flow [kg/s],VAV_2:DesPer 2:Des Heat Cap [W],VAV_2:DesPer 2:Des Cool Mass Flow [kg/s],VAV_2:DesPer 2:Des Sens Cool Cap [W],VAV_2:DesPer 2:Des Tot Cool Cap [W],VAV_3:DesPer 1:Des Heat Mass Flow [kg/s],VAV_3:DesPer 1:Des Heat Cap [W],VAV_3:DesPer 1:Des Cool Mass Flow [kg/s],VAV_3:DesPer 1:Des Sens Cool Cap [W],VAV_3:DesPer 1:Des Tot Cool Cap [W],VAV_3:DesPer 2:Des Heat Mass Flow [kg/s],VAV_3:DesPer 2:Des Heat Cap [W],VAV_3:DesPer 2:Des Cool Mass Flow [kg/s],VAV_3:DesPer 2:Des Sens Cool Cap [W],VAV_3:DesPer 2:Des Tot Cool Cap [W],VAV_5:DesPer 1:Des Heat Mass Flow [kg/s],VAV_5:DesPer 1:Des Heat Cap [W],VAV_5:DesPer 1:Des Cool Mass Flow [kg/s],VAV_5:DesPer 1:Des Sens Cool Cap [W],VAV_5:DesPer 1:Des Tot Cool Cap [W],VAV_5:DesPer 2:Des Heat Mass Flow [kg/s],VAV_5:DesPer 2:Des Heat Cap [W],VAV_5:DesPer 2:Des Cool Mass Flow [kg/s],VAV_5:DesPer 2:Des Sens Cool Cap [W],VAV_5:DesPer 2:Des Tot Cool Cap [W]
06:40:00,3.699240E+00,3.564208E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.264595E+01,1.326549E+05,1.563829E+05,3.871257E+01,3.489939E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.316824E+02,1.390148E+06,1.630890E+06,4.555047E+00,3.194734E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,9.949851E+00,9.908522E+04,1.212783E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,7.351247E+00,7.895264E+04,8.973874E+04
06:50:00,3.600797E+00,3.606694E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.454324E+01,1.509574E+05,1.766461E+05,3.772064E+01,3.532740E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.507761E+02,1.572365E+06,1.832322E+06,4.421029E+00,3.252535E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.154629E+01,1.151822E+05,1.395120E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.496691E+00,8.995614E+04,1.019301E+05
07:00:00,3.502201E+00,3.649254E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.645122E+01,1.676744E+05,1.952790E+05,3.672713E+01,3.575616E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.699127E+02,1.738018E+06,2.016652E+06,4.288497E+00,3.309701E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.316081E+01,1.302151E+05,1.565653E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,9.626163E+00,9.974188E+04,1.128652E+05
07:10:00,3.500308E+00,3.650074E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.598339E+01,1.617738E+05,1.887774E+05,3.670789E+01,3.576450E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.648660E+02,1.674364E+06,1.946607E+06,4.274227E+00,3.315861E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.277601E+01,1.256839E+05,1.514172E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,9.218870E+00,9.470567E+04,1.077271E+05
07:20:00,3.498968E+00,3.650656E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.588911E+01,1.614489E+05,1.882725E+05,3.669428E+01,3.577040E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.635750E+02,1.667197E+06,1.937363E+06,4.261286E+00,3.321448E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.276585E+01,1.263059E+05,1.519125E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,9.075190E+00,9.345720E+04,1.065316E+05
07:30:00,3.498111E+00,3.651025E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.595815E+01,1.629653E+05,1.897857E+05,3.668558E+01,3.577415E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.638978E+02,1.678224E+06,1.948135E+06,4.250807E+00,3.325964E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.286876E+01,1.282026E+05,1.538338E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.994057E+00,9.291308E+04,1.060471E+05
07:40:00,3.497506E+00,3.651280E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.606151E+01,1.648683E+05,1.917222E+05,3.667940E+01,3.577672E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.645270E+02,1.692702E+06,1.962739E+06,4.242216E+00,3.329654E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.298643E+01,1.302660E+05,1.559475E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.924435E+00,9.249881E+04,1.056714E+05
07:50:00,3.497054E+00,3.651470E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.618150E+01,1.669581E+05,1.938643E+05,3.667471E+01,3.577867E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.653130E+02,1.708944E+06,1.979307E+06,4.234904E+00,3.332796E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.311028E+01,1.323992E+05,1.581437E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.864204E+00,9.219040E+04,1.053883E+05
08:00:00,3.496703E+00,3.651617E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.630601E+01,1.690990E+05,1.960662E+05,3.667100E+01,3.578022E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.661592E+02,1.725863E+06,1.996654E+06,4.228535E+00,3.335536E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.323483E+01,1.345404E+05,1.603536E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.810918E+00,9.196027E+04,1.051745E+05
08:10:00,3.496418E+00,3.651737E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.642656E+01,1.712821E+05,1.983141E+05,3.666793E+01,3.578150E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.669987E+02,1.743576E+06,2.014850E+06,4.222922E+00,3.337952E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.335583E+01,1.367286E+05,1.626123E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.763074E+00,9.183498E+04,1.050607E+05
08:20:00,3.496178E+00,3.651838E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.653943E+01,1.733787E+05,2.004726E+05,3.666529E+01,3.578260E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.677992E+02,1.760851E+06,2.032600E+06,4.217919E+00,3.340108E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.347326E+01,1.388767E+05,1.648293E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.719620E+00,9.175913E+04,1.049924E+05
08:30:00,3.495969E+00,3.651927E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.664071E+01,1.753450E+05,2.024951E+05,3.666295E+01,3.578358E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.685228E+02,1.777259E+06,2.049450E+06,4.213418E+00,3.342048E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.358421E+01,1.409517E+05,1.669687E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.679796E+00,9.172417E+04,1.049626E+05
08:40:00,3.495782E+00,3.652006E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.673079E+01,1.771852E+05,2.043911E+05,3.666083E+01,3.578448E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.691760E+02,1.792874E+06,2.065528E+06,4.209341E+00,3.343806E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.368966E+01,1.429649E+05,1.690473E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.643023E+00,9.172357E+04,1.049656E+05
08:50:00,3.495612E+00,3.652078E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.681005E+01,1.789036E+05,2.061613E+05,3.665887E+01,3.578531E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.697602E+02,1.807713E+06,2.080801E+06,4.205625E+00,3.345409E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.378994E+01,1.449198E+05,1.710655E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.608844E+00,9.175217E+04,1.049969E+05
09:00:00,3.495454E+00,3.652145E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.688132E+01,1.805322E+05,2.078385E+05,3.665703E+01,3.578609E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.703012E+02,1.822067E+06,2.095569E+06,4.202220E+00,3.346878E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.388845E+01,1.468549E+05,1.730642E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.576885E+00,9.180578E+04,1.050526E+05
09:10:00,3.495305E+00,3.652208E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.694478E+01,1.819858E+05,2.093319E+05,3.665529E+01,3.578684E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.707994E+02,1.835068E+06,2.108902E+06,4.199066E+00,3.348240E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.398562E+01,1.486878E+05,1.749533E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.546837E+00,9.183739E+04,1.050852E+05
09:20:00,3.495165E+00,3.652268E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.700133E+01,1.833617E+05,2.107443E+05,3.665362E+01,3.578755E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.712636E+02,1.847688E+06,2.121838E+06,4.196155E+00,3.349496E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.408245E+01,1.505170E+05,1.768373E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.518441E+00,9.188760E+04,1.051363E+05
09:30:00,3.495031E+00,3.652326E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.705410E+01,1.846951E+05,2.121138E+05,3.665203E+01,3.578823E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.717225E+02,1.860247E+06,2.134724E+06,4.193461E+00,3.350660E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.418198E+01,1.523765E+05,1.787533E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.491473E+00,9.195389E+04,1.052035E+05
09:40:00,3.494903E+00,3.652381E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.710263E+01,1.859808E+05,2.134351E+05,3.665050E+01,3.578889E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.721639E+02,1.872610E+06,2.147419E+06,4.190953E+00,3.351742E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.428357E+01,1.542591E+05,1.806942E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.465745E+00,9.203413E+04,1.052846E+05
09:50:00,3.494779E+00,3.652434E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.714705E+01,1.872201E+05,2.147089E+05,3.664900E+01,3.578953E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.725854E+02,1.884748E+06,2.159889E+06,4.188612E+00,3.352754E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.438742E+01,1.561673E+05,1.826623E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.441098E+00,9.212654E+04,1.053780E+05
10:00:00,3.494658E+00,3.652486E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.718521E+01,1.883891E+05,2.159103E+05,3.664755E+01,3.579016E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.729604E+02,1.896363E+06,2.171822E+06,4.186418E+00,3.353701E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.449055E+01,1.580672E+05,1.846216E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.417403E+00,9.222966E+04,1.054823E+05
10:10:00,3.494540E+00,3.652537E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.721618E+01,1.893902E+05,2.169393E+05,3.664613E+01,3.579077E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.732774E+02,1.906456E+06,2.182195E+06,4.184357E+00,3.354591E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.459165E+01,1.598574E+05,1.864683E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.394551E+00,9.229877E+04,1.055517E+05
10:20:00,3.494423E+00,3.652587E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.723954E+01,1.903056E+05,2.178813E+05,3.664473E+01,3.579137E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.735297E+02,1.915821E+06,2.191829E+06,4.182396E+00,3.355438E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.468990E+01,1.616155E+05,1.882824E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.372453E+00,9.237636E+04,1.056297E+05
10:30:00,3.494308E+00,3.652637E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.725515E+01,1.911338E+05,2.187337E+05,3.664335E+01,3.579197E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.737134E+02,1.924413E+06,2.200672E+06,4.180528E+00,3.356245E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.478472E+01,1.633350E+05,1.900567E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.351030E+00,9.246155E+04,1.057155E+05
10:40:00,3.494194E+00,3.652686E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.726293E+01,1.918739E+05,2.194953E+05,3.664198E+01,3.579256E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.738264E+02,1.932211E+06,2.208696E+06,4.178752E+00,3.357012E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.487570E+01,1.650113E+05,1.917859E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.330214E+00,9.255358E+04,1.058082E+05
10:50:00,3.494082E+00,3.652734E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.726302E+01,1.925275E+05,2.201675E+05,3.664064E+01,3.579314E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.738691E+02,1.939216E+06,2.215902E+06,4.177062E+00,3.357742E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.496263E+01,1.666421E+05,1.934675E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.309945E+00,9.265175E+04,1.059071E+05
11:00:00,3.493970E+00,3.652782E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.725583E+01,1.930992E+05,2.207547E+05,3.663931E+01,3.579371E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.738440E+02,1.945460E+06,2.222320E+06,4.175453E+00,3.358437E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.504554E+01,1.682275E+05,1.951015E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.290168E+00,9.275546E+04,1.060117E+05
11:10:00,3.493860E+00,3.652830E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.724139E+01,1.933717E+05,2.210349E+05,3.663799E+01,3.579428E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.737499E+02,1.948752E+06,2.225707E+06,4.173920E+00,3.359099E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.512402E+01,1.695457E+05,1.964606E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.270835E+00,9.275542E+04,1.060104E+05
11:20:00,3.493751E+00,3.652877E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.722066E+01,1.935736E+05,2.212434E+05,3.663669E+01,3.579484E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.735953E+02,1.951363E+06,2.228406E+06,4.172457E+00,3.359731E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.519858E+01,1.708197E+05,1.977749E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.251904E+00,9.275990E+04,1.060137E+05
11:30:00,3.493643E+00,3.652924E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.719504E+01,1.937204E+05,2.213947E+05,3.663541E+01,3.579539E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.733927E+02,1.953434E+06,2.230545E+06,4.171060E+00,3.360334E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.527011E+01,1.720597E+05,1.990536E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.233337E+00,9.276848E+04,1.060211E+05
11:40:00,3.493536E+00,3.652970E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.716640E+01,1.938332E+05,2.215097E+05,3.663414E+01,3.579594E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.731595E+02,1.955160E+06,2.232317E+06,4.169725E+00,3.360911E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.533999E+01,1.732810E+05,2.003117E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.215103E+00,9.278080E+04,1.060324E+05
11:50:00,3.493430E+00,3.653016E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.713716E+01,1.939392E+05,2.216156E+05,3.663288E+01,3.579649E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.729178E+02,1.956791E+06,2.233970E+06,4.168447E+00,3.361462E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.541001E+01,1.745040E+05,2.015695E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.197175E+00,9.279656E+04,1.060472E+05
12:00:00,3.493324E+00,3.653061E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.711029E+01,1.940719E+05,2.217467E+05,3.663163E+01,3.579702E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.726953E+02,1.958637E+06,2.235823E+06,4.167225E+00,3.361991E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.548250E+01,1.757547E+05,2.028537E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.179532E+00,9.281553E+04,1.060652E+05
12:10:00,3.493220E+00,3.653106E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.709054E+01,1.941977E+05,2.218697E+05,3.663040E+01,3.579756E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.725367E+02,1.960333E+06,2.237509E+06,4.166053E+00,3.362497E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.556145E+01,1.769911E+05,2.041225E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.162159E+00,9.279404E+04,1.060420E+05
12:20:00,3.493116E+00,3.653151E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.708141E+01,1.944429E+05,2.221136E+05,3.662918E+01,3.579808E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.724728E+02,1.963094E+06,2.240276E+06,4.164929E+00,3.362982E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.564956E+01,1.783306E+05,2.054961E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.145048E+00,9.277549E+04,1.060217E+05
12:30:00,3.493016E+00,3.653194E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.708523E+01,1.948339E+05,2.225057E+05,3.662800E+01,3.579859E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.725242E+02,1.967152E+06,2.244361E+06,4.163869E+00,3.363440E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.574852E+01,1.797922E+05,2.069943E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.128195E+00,9.275986E+04,1.060045E+05
12:40:00,3.492918E+00,3.653237E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.710303E+01,1.953822E+05,2.230587E+05,3.662685E+01,3.579909E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.727011E+02,1.972624E+06,2.249894E+06,4.162864E+00,3.363874E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.585909E+01,1.813844E+05,2.086264E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.111605E+00,9.274718E+04,1.059903E+05
12:50:00,3.492822E+00,3.653278E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.713471E+01,1.960867E+05,2.237733E+05,3.662572E+01,3.579958E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.730012E+02,1.979480E+06,2.256856E+06,4.161907E+00,3.364287E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.598085E+01,1.831025E+05,2.103886E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.095288E+00,9.273756E+04,1.059792E+05
13:00:00,3.492728E+00,3.653319E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.717887E+01,1.969316E+05,2.246341E+05,3.662462E+01,3.580005E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.734126E+02,1.987589E+06,2.265125E+06,4.160994E+00,3.364682E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.611251E+01,1.849319E+05,2.122666E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.079257E+00,9.273117E+04,1.059714E+05
